Code,f1_Code,f2_Subset,f3_Datasource,f4_Authors,f5_MAreaD,f6_MAreaH,f7_Family,f8_Glottocode,f9_ISO,f10_Genus,f11_Languagename,f12_Reconstructed,f13_Source_form,f14_Source_meaning,f15_Source_meaning_simp,f16_Source_Labelgroup,f17_Target_form,f18_Target_meaning,f19_Target_meaning_simp,f20_Target_Labelgroup,f21_Ex,f22_Ex_gloss,f23_Ex_translation,f24_Ex_reference,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
,19031,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(χa +́)...tɬhɔ̀lɩ́,(NEGATION +) 'spend the day somewhere','spend day',LEXICAL,χá...tɬhɔ̀lɩ́,have ceased doing something' [TERMINATIVE aux],EGRESSIVE,ASPECT,χà-kɩ́-tɬʰòlɩ́ !kɩ́-lɩ́má tsʰímʊ̀ː é,NEG-S.1SG-spend_the_day:PRS:CJ S.1SG-cultivate:CIRC:PRS (CL9.)field CL9:DEM,'I do not cultivate this field anymore.',Creissels 2020: 787,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19032,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,létsɩ́ ,'spend the night somewhere' (as PERFECT),'spend night',LEXICAL,létsɩ́ ,have done something the day before' [RECENT PAST aux],"PAST, NEAR",TENSE,kɩ̀-létsɩ́ kɩ́-kwàlá dì-tɬʰátɬʰʊ̂ːbɔ̀.,S.1SG-spend_the_night:PRF:CJ S.1SG-write:CIRC:PRS CL8/10-examination,'I took an examination yesterday.',Creissels 2020: 787,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19033,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,lʊ̀sètsà,'struggle for something' ,'struggle',LEXICAL,lʊ̀sètsà,IMMINENCE aux ('seem to be about to do something'),IMMINENCE,"VERBAL CATEGORIES, OTHER",púlá !ɩ́-lʊ́sétsá χʊ̂ː-nà,(CL9.)rain S.CL9-struggle_for:PRS:CJ INF-rain,'It seems to be about to rain.',Creissels 2020: 788,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19034,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,nà (+ lɩ́-),'be' (+ 'with'),COPULA,COPULAIC,nà lɩ́-,be obliged to do something' (aux),D-NECESSITY,MODALITY,bá-nà lɩ́-χʊ́-já ŋákèː-ŋ̀.,S.CL2-be with-INF-go (CL9.)doctor-LOC,'They usually go to the doctor.' or 'They must go to the doctor.',Creissels 2020: 788,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19035,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,nà (+ lɩ́-),'be' (+ 'with'),COPULA,COPULAIC,nà lɩ́-,do something usually',HABITUAL,ASPECT,bá-nà lɩ́-χʊ́-já ŋákèː-ŋ̀.,S.CL2-be with-INF-go (CL9.)doctor-LOC,'They usually go to the doctor.' or 'They must go to the doctor.',Creissels 2020: 788,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19036,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,nàmà,"'spread, stretch'","'spread, stretch'",LEXICAL,nàmà,CONTINUATIVE aux 'continue to do something',DURATIVE,ASPECT,ʊ́-námɛ̀ ʊ́-bɛ̀rɛ̂ːkà.,S.2SG-spread:SUBJ  S.2SG-work:CIRC:PRS,'You should continue to work.',Creissels 2020: 788,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19037,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,nàmílé,"'spread, stretch' (in PERFECT)","'spread, stretch'",LEXICAL,nàmílé,have eventually done something' (aux),CHANGE-OF-STATE,ASPECT,kɩ̀-nàmílè kɩ́-qʰɔ́ná dì-tɬʰátɬʰʊ̂ːbɔ̀.,S.1SG-spread:PRF:CJ S.1SG-overcome:CIRC:PRS CL8/10-test,'I eventually passed the test.',Creissels 2020: 788,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19038,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,ńná,'be' (COPULA),COPULA,COPULAIC,ńná,be still doing something' (aux),DURATIVE,ASPECT,púlá !ɩ́-ńnɛ́là ɩ̂ː-nà.,(CL9)rain S.CL9-be:APPL:PRS:CJ S.CL9-rain:CIRC:PRS,'It doesn't stop raining.',Creissels 2020: 788,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19039,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,ńtsé,COPULA (in PERFECT),COPULA,COPULAIC,ńtsé,"do something continually', or 'be still doing something'",DURATIVE,ASPECT,kɩ̀-ńtsɩ́ kɩ́-à-bɛ́rɛ̂ːkà.,S.1SG-be:PRF:CJ  S.1SG-DJ-work:PRS,'I am still working.',Creissels 2020: 788,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19040,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,rátílé,"'like, want' (in PERFECT)",'want',LEXICAL,rátílé,have nearly done something',AVERTIVE,"VERBAL CATEGORIES, OTHER",kɩ̀-rátílé  χʊ̂ː-wà.,S.1SG-like:PRF:CJ  INF-fall_down,'I almost fell down.',Creissels 2020: 789,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19041,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(sà-)lɩ́,(PERSISTIVE-) 'be' (COPULA),COPULA,COPULAIC,sàlɩ́,"have done something long ago, or for the last time'","PAST, DISTANT",TENSE,kɩ̀-sà-lɩ́ ká-m̀-mɔ́nà ká lábʊ̀râːrʊ̀.,S.1SG-PERS-be S.1SG:SEQ-O.CL1-see INSTR Wednesday,'The last time I saw him was Wednesday.',Creissels 2020: 789,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19042,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(sá-)tswá,"(PERSISTIVE-) 'go out, come from'","'go out, come from'",LEXICAL,sátswá,have just done something',"PAST, NEAR",TENSE,kɩ̀-sá-tswá χʊ̀ː-dʒá.,S.1SG-PERS-come_from:CJ  INF-eat,'I have just eaten.',Creissels 2020: 789,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19043,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,sétsɩ́,'remain' (in PERFECT),'remain',LEXICAL,sétsɩ́,'be already doing something',IAMITIVE PROGRESSIVE,ASPECT,bá-sétsɩ̀ bá-bùːá.,S.CL2-remain:PRF:CJ  S.CL2-speak:CIRC:PRS,'They are already speaking.',Creissels 2020: 789,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19044,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,sɩ́ŋ́kílé,'look for' (in PERFECT),'look for',LEXICAL,sɩ́ŋ́kílé,have nearly done something',AVERTIVE,"VERBAL CATEGORIES, OTHER",kɩ̀-sɩ́ŋ́kílé  χʊ̀ː-swá.,S.1SG-look_for:PRF:CJ INF-die,'I almost died',Creissels 2020: 789,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19045,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(tɬàà-)díká,"(FUTURE-) 'surround, revolve'",'surround',LEXICAL,tɬàà-díká,do something during the next year',FUTURE,TENSE,tsʰímʊ́  !ɩ́-tɬáà-díkà  ɩ́-lɩ̂ːŋwà.,(CL9.)field  S.CL9-FUT-surround:CJ  S.CL9-cultivate:PASS:CIRC:PRS,'The field will be cultivated next year.',Creissels 2020: 789,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19046,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(tɬàà-)lálá,(FUTURE-) 'spend the night somewhere','spend night',LEXICAL,tɬàà-lálá,do something before the end of the day',"FUTURE, NEAR",TENSE,Púlá !ɩ́-tɬáà-lálà  ɩ́-nɩ̀ːlé.,CL9-rain  S.CL9-FUT-spend_the_night:CJ  S.CL9-rain:CIRC:PRF,'It will rain before the end of the day.',Creissels 2020: 790,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19047,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(tɬàà-)tsʊ́χá,(FUTURE-) 'get up','get',LEXICAL,tɬàà-tsʊ́χá,do something the next day',"FUTURE, NEAR",TENSE,tsʰímʊ́ !ɩ́-tɬáà-tsʊ́χà ɩ́-lɩ̂ːŋwà.,(CL9.)field  S.CL9-FUT-get_up:CJ  S.CL9-plough:PASS:CIRC:PRS,'The field will be ploughed tomorrow.',Creissels 2020: 790,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19048,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tɬhɔ̀là,spend the day somewhere','spend',LEXICAL,tɬhɔ̀là,do something continually',DURATIVE,ASPECT,ŋw-àná  !jó  !ʊ́-tɬʰɔ́là  á-ǹ-tsʰwêːɲà.,CL1-child  CL1:DEM  S.CL1-sprend_the_time:PRS:CJ  S.CL1-O.1SG-bother:CIRC:PRS,'This child doesn't stop bothering me.',Creissels 2020: 790,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19049,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tɬʊ̀χà,'leave','leave',LEXICAL,tɬʊ̀χà,be close to doing something',IMMINENCE,"VERBAL CATEGORIES, OTHER",qʰòmʊ́  !ɩ́-tɬʊ́χá  χʊ̀-tsâːlà.,(CL9.)cow S.CL9-leave:PRS:CJ INF-calve,'The cow is close to calving.',Creissels 2020: 790,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19050,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tsàmàɛ̀là,'walk' (.APPLICATIVE) (≈ go),'walk',LEXICAL,tsàmàɛ̀là,be close to doing something',IMMINENCE,"VERBAL CATEGORIES, OTHER",tsʰípí !ɩ́-tsámáɛ̀là χʊ̀-fɛ̂ːlà.,(CL9.)week S.CL9-walk:APPL:PRS:CJ INF-end,'The week is coming close to its end.',Creissels 2020: 790,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19051,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tsàmàjà,'walk' (≈ go),'go',LEXICAL,tsàmàjà,do something continually',DURATIVE,ASPECT,ŋw-àná !jó !ʊ́-tsámájà á-bùá má-àːká.,CL1-child  CL1:DEM  S.CL1-sprend_the_time:PRS:CJ  S.CL1-tell:CIRC:PRS CL6-lie,'This child keeps telling lies.',Creissels 2020: 790,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19052,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tshɩ́lá,'live','live',LEXICAL,tshɩ́lá,do something continually',DURATIVE,ASPECT,kʊ́nʊ́pɔ̀ é !ɩ́-tsʰɩ́là ɩ́-qʰáʊ́χîːlè.,(CL9.)knob CL9:DEM S.CL9-live:PRS:CJ S.CL9-break:CIRC:PRF,'This knob is always broken.',Creissels 2020: 791,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19053,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tshʊ̀χànà,'fear' (.RECIPROCAL),'fear',LEXICAL,tshʊ̀χànà,do something unexpectedly',MIRATIVE,"VERBAL CATEGORIES, OTHER",rɩ̀-tsʰʊ̀χáɲɩ̀  rɩ́-ùtɬwá  lɩ́-ǹtswɩ́  !lá-χâːχwɛ̀.,S.1PL-fear:PRF:CJ  S.1PL-hear:PRS:CJ  CL5-voice  CL5:GEN-CL1:PRO,"'All of a sudden, we heard his voice.'",Creissels 2020: 791,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19054,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tshwánétsɩ́,"'suit, fit' (.PERFECT)",'suit',LEXICAL,tshwánétsɩ́,be obliged to do something,D-NECESSITY,MODALITY,rɩ̀-tsʰwánétsɩ́  χʊ̀-bɛ́rɛ̂ːkà.,S.1PL-suit:PRF:CJ  INF-work,'We must work.',Creissels 2020: 791,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19055,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tsìlé,'come' (.PERFECT),'come',LEXICAL,tsìlé,seem to be close to do something',IMMINENCE,"VERBAL CATEGORIES, OTHER",ǹtɬʊ̀ ɩ́-tsìlé χʊ̂ː-wà.,(CL9.)house S.CL9-come:PRF:CJ INF-fall,'The house seems to be about to collapse.',Creissels 2020: 791,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19056,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tsʊ́χílé,'get up' (.PERFECT),'get',LEXICAL,tsʊ́χílé,have done something in the morning',"PAST, NEAR",TENSE,rɩ̀-tsʊ́χílè  rɩ́-ìlé  tʊ̀rópôː-ŋ̀.,S.1PL-get_up:PRF:CJ  S.1PL-go:CIRC:PRF  (CL9.)town-LOC,'We went to town this morning.',Creissels 2020: 791,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19057,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,jà ,'go','go',LEXICAL, jà ,be close to doing something',IMMINENCE,"VERBAL CATEGORIES, OTHER",kɩ̀-jà  χʊ̀-mʊ̀-ɲâːl,S.1SG-go:PRS:CJ  INF-O.CL1-marry,'I am going to marry her.',Creissels 2020: 791,,3,2,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19058,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,Proto-Bantu,*sɩ̀,NEGATIVE COPULA,"COPULA, NEGATIVE",NEGATIVE,-sɩ̀,NEGATION (prefix),NEGATION,NEGATIVE,kɩ̀-nʊ̀-l-ɩ́ mʊ́-lɩ̀mɔ̀ χʊ̀rɩ̀ kɩ́-sɩ̀-lwâːl-ɩ̀,S.1SG-drink-PRF-FV CL3-medecine that S.1SG-NEG-fall_ill-FV,'I drank medecine so as not to fall ill.',Creissels (personal communication),,3,2,4,3,4,4,4,1,1,0,1,1,1,1,1,0
,19059,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,χáná,'refuse','refuse',LEXICAL,χáná,NEGATION aux,NEGATION,NEGATIVE,púlá !ɩ́-χáná χʊ̂ː-wà.,CL9-rain S.CL9-refuse:PRS:CJ S.CL9-rain:CIRC:PRF,"'It is not raining.', 'It is not going to rain.'",Creissels 2020: 792,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19060,other sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,ɩ̀ŋ́ ,interrogative PRONOUN 'what',INTERROGATIVE PROFORM,QUESTION,-ŋ́,relative verb form marker,RELATIVIZER,RELATIVIZATION,bà-sádì bá bá-tsì-l-é-ŋ́,CL2-woman CL2:LK S.CL2-come-PRF-FV-REL,'the women who came',Creissels (personal communication),,4,3,4,3,4,4,4,1,1,1,1,1,1,1,0,0
,19061,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(χʊ̀-)rɩ̀,(INFINITIVE-) 'say','say',LEXICAL,χʊ̀rɩ̀,COMPLEMENTIZER,COMPLEMENTIZER,CONJUNCTION,kɩ̀-bɔ́ná χʊ́rɩ̀ ʊ̀-nà lɩ́-tírɔ̀ é n̂ːtsì,S.1SG-see:PRS:CJ that S.2SG-be with-(CL9.)work CL9.LK  (CL9.)much,'I see that you have much work.',Creissels 2020: 793,,3,1,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,19062,other sources,Handbook,Creissels,Africa,that,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,Proto-Bantu,*ngà,'be like','be like',LEXICAL,ká,"since, as",CAUSE (CONJUNCTION),CONJUNCTION,"ká !ʊ́-ítsɩ́ tsɩ̂ːlà, kɩ̀-tɬàà-χʊ̀-rʊ̂ːmà.",as S.2SG-know:PRS:CJ (CL9.)way S.1SG-FUT-O.2SG-send,"'Since you know the way, I will send you.'",Creissels 2020: 794,,3,2,2,1,1,3,4,1,1,0,1,0,0,1,1,0
,19063,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,fá,DEMONSTRATIVE (of LOCATIVE class 16),DEMONSTRATIVE,DEMONSTRATIVE,fá,"CONDITIONAL CONJUNCTION (when, if)",CONDITIONAL (CONJUNCTION),CONJUNCTION,"fá ʊ́-ràtá χʊ̀-ɲâːlà, ŋ́-ká-χʊ̀-sɩ́ŋ́kɛ́là mʊ̀-sâːdì.",if S.2SG-like:CIRC:PRS INF-marry S.1SG-POT-O.2SG-look_for:APPL:CJ CL1-woman,"'If you want to marry, I can look for a wife for you.'",Creissels 2020: 794,,3,2,2,1,1,3,1,1,1,0,0,0,0,1,0,0
,19064,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(χʊ̀-)fìtɬhɛ̀là,(INFINITIVE-) 'come upon','come',LEXICAL,χʊ̀fìtɬhɛ̀là,until,UNTIL (CASE/CONJUNCTION),CONJUNCTION,kɩ̀-tɬàà-ɛ́mà ná-ʊ̀ χʊ̀-fìtɬhɛ̀là kɩ́-ɩ̀ː-swá.,S.1SG-FUT-stand:CJ with-2SG INF-come_upon S.1SG-CIRC:PRS-die,'I will stay with you until I die.',Creissels 2020: 795,,3,1,2,1,1,3,1,1,1,0,1,0,0,1,0,0
,19065,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(xʊ̀-)rɩ̀,(INFINITIVE-) 'say','say',LEXICAL,χʊ̀rɩ̀,PURPOSIVE (subordinator?) 'so that',PURPOSE (CONJUNCTION),CONJUNCTION,ŋw-àná !ʊ́-lɩ́lɛ́là χʊ̀rɩ̀ ʊ́-mʊ̀-fɛ́ dìː-dʒɔ́.,CL1-child S.CL1-cry:APPL:PRS:CJ that S.2SG-O.CL1-give:SUBJ CL8/10-food,'The child is crying so that you give him food.',Creissels 2020: 795,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19066,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tɬà,"'come, pass' (SEQUENTIAL or SUBJUNCTIVE form)",'come',LEXICAL,tɬà,conjunctions expressing sequentiality ('and then'),THEN,CONJUNCTION,kɩ̀-ìlé tɬʰàbánɩ́ ká-tɬà kà-jà χàútêːŋ̀.,S.1SG-go:PRF:CJ Rustenburg S.1SG:SEQ-come S.1SG:SEQ-go Johannesburg,"'I went to Rustenburg, and then I went to Johannesburg.' lit. '.. I came and I went…'",Creissels 2020: 796,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19067,30 Sources,Handbook,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,ɛ́tá,'come' (CIRCUMSTANTIAL),'come',LEXICAL,ɛ́tá,conjunction expressing simultaneity,S-AND,CONJUNCTION,χʊ̀-dʒá !ʊ́-ɛ́tá ʊ́-bùá χà-χʊ́-à-síâːmà.,INF-eat S.2SG-travel:CIRC:PRS S.2SG-speak:CIRC:PRS NEG-S.CL15-PRF:NEG-be_good:DJ,'Eating and speaking at the same time is not good.',Creissels 2020: 797,,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19068,30 Sources,other,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,(ka go-)re [ká χʊ́rɩ̀],(as INFINITIVE-) 'say','say',LEXICAL,ka gore [ká χʊ́rɩ̀],CAUSE (conjunction),CAUSE (CONJUNCTION),CONJUNCTION,"kó ǹtɬɛ́ !χʊ́-tsídîːdì, ká χʊ́rɩ̀ χʊ́-màrɩ̂ːχà.",LOC outside S.CL17-cold with that S.CL17:CL6-winter,"'It's cold outside, because it's winter.'",Creissels (personal communication),,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19070,30 Sources,other,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,morago [mʊ̀ráχʊ́],'back (body part)','back (body part)',LEXICAL,morago [mʊ̀ráχʊ́],after (preposition),AFTER,CONJUNCTION,mʊ̀ráχʊ̀ χá-púlá,after CL17:GEN-rain,'after the rain',Creissels (personal communication),,3,1,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,19071,30 Sources,other,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,morago [mʊ̀ráχʊ́],'back (body part)','back (body part)',LEXICAL,morago [mʊ̀ráχʊ́],behind (preposition),BEHIND,CASE/ADPOSITION,mʊ̀ráχʊ̀ χá-sɩ́-tɬʰárɩ̀,behind CL17:GEN-CLT-tree,'behind the tree',Creissels (personal communication),,3,1,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,19072,30 Sources,other,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,ŋʷàná,'child','child',LEXICAL,-ana,DIMINUTIVE (derivational suffix),DIMINUTIVE,EVALUATIVE,tàw-áná,lion-DIM,'lion cub',Creissels 2020: 783,,3,1,3,3,1,4,4,2,1,0,1,1,0,1,1,1
,19073,30 Sources,other,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,tla [tɬà],'come','come',LEXICAL,-tla [tɬà],CONSECUTIVE (aux ),CONSECUTIVE (CONJUNCTION),CONJUNCTION,kɩ̀-nè kà-j-à tɬʰàbánɩ́ ká-tɬà kà-j-à χàútéŋ̀,S.1SG-AUX S.1SG-go-FV Rustenburg S.1SG-come S.1SG-go-FV Johannesburg,'I went to Rustenburg and then I went to Johannesburg.',Creissels (personal communication),,3,2,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19074,30 Sources,other,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,rátá,'love','love',LEXICAL,rátá [rátá],AVERTIVE (aux),AVERTIVE,"VERBAL CATEGORIES, OTHER",kɩ̀-rát-íl-é χʊ̂ː-w-à,S.1SG-love-PRF-FV INF-fall-FV,'I nearly fell down',Creissels (personal communication),,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,19075,30 Sources,other,Creissels,Africa,Africa,Atlantic-Congo,tswa1253,tns,Tswana,Tswana,,rátá,'love','love',LEXICAL,rátá [rátá],INTENTION (aux),B-NECESSITY,MODALITY,kɩ̀-ká-ràt-á χʊ̀-bú-à lɩ́-wɛ̀ːná.,S.1SG-POT-love-FV INF-speak-FV with-2SG,'I would like to speak with you.',Creissels (personal communication),,3,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0
,20001,other sources,Handbook,Estrada-Fernández,North America,North America,Uto-Aztecan,pima1248,pia,Southern Uto-Aztecan,Pima Bajo,,-(i)m,PLURAL suffix on SAP PRONOUNs,PLURAL,NUMBER,-(i)m,PLURAL suffix on nouns,PLURAL,NUMBER,tɨmit-im,tortilla-PL,'tortillas',Estrada-Fernández 2020: 858,,3,3,3,3,2,4,4,2,0,0,0,0,1,0,0,0
,20002,other sources,Handbook,Estrada-Fernández,North America,North America,Uto-Aztecan,pima1248,pia,Southern Uto-Aztecan,Pima Bajo,,"so', soi (-g)",'pet' (N) (-ALIENABLE),'pet',LEXICAL,soig,CLASSIFIER for pet POSSESSION,CLASSIFIER,NOUN CLASSIFICATION,huaan gogos in soig mua.,John dog 1SG.NSBJ CLASS kill.PFV,'John killed my pet dog.',Estrada-Fernández 2020: 860,,3,2,2,1,2,3,3,1,1,0,1,0,1,1,1,0
,20003,other sources,Handbook,Estrada-Fernández,North America,North America,Uto-Aztecan,pima1248,pia,Southern Uto-Aztecan,Pima Bajo,Proto Uto-Aztecan,*wa,hypothetical verb of POSSESSION,'have',LEXICAL,-ga,POSSESSIVE alienable marker,ALIENABLE,POSSESSION,ig ki-ga-r gi'id.,DET.SBJ house-AL-POSS big-PFV,'The house is big.',Estrada-Fernández (personal communication),,3,2,4,3,3,4,4,1,1,0,1,1,1,1,1,0
,20004,other sources,Handbook,Estrada-Fernández,North America,North America,Uto-Aztecan,pima1248,pia,Southern Uto-Aztecan,Pima Bajo,Proto Uto-Aztecan,"*-yɨ, *-ya",POSSESSIVE marker,A-POSSESSIVE,POSSESSION,-di/-r,inalienable POSSESSION,INALIENABLE,POSSESSION,mo'o-r,head-POSS,'its head',Estrada-Fernández 2020: 867,,3,3,4,3,2,4,4,1,0,1,1,0,1,0,0,0
,20005,30 Sources,Handbook,Estrada-Fernández,North America,North America,Uto-Aztecan,pima1248,pia,Southern Uto-Aztecan,Pima Bajo,,hɨgai,DEMONSTRATIVE (SG/PL.M),DEMONSTRATIVE,DEMONSTRATIVE,(h)ɨg,PERSONAL PRO (3rd person),PERSONAL PRONOUN,PRONOUN/PROVERB,ɨg hii k-an huun hug-an.,DET.SUJ want.PFV SUB-1SG.SBJ corn eat-IRR,'He wanted me to eat corn.',Estrada-Fernández (personal communication),,2,2,2,1,1,2,2,2,0,1,0,0,0,1,1,1
,20006,30 Sources,Handbook,Estrada-Fernández,North America,North America,Uto-Aztecan,pima1248,pia,Southern Uto-Aztecan,Pima Bajo,,hɨgai,DEMONSTRATIVE (SG/PL.M),DEMONSTRATIVE,DEMONSTRATIVE,ɨg,DEFINITE DETERMINER,DEFINITE,DEFINITENESS,hɨg hasar im titgar,DET.SBJ basket NEG 1PL.POSS.AL.POSS,'The basket is ours.',Estrada-Fernández (personal communication),,3,2,4,1,3,1,2,1,1,1,1,0,1,0,1,0
,20007,30 Sources,Handbook,Estrada-Fernández,North America,North America,Uto-Aztecan,pima1248,pia,Southern Uto-Aztecan,Pima Bajo,,(h)ɨmak,numeral 'one','one',LEXICAL,(h)ɨmak,INDEFINITE ARTICLE 'a',INDEFINITE,DEFINITENESS,amik himak ig mivali timis-kor irbadag-tam,exist a DET fly pan-INST middle-LOC,'There is a fly at the middle of the pan.',Estrada-Fernández (personal communication),,3,1,2,1,1,1,2,2,1,0,0,0,0,0,1,0
