ID,Construction_ID,Parameter_ID,Code_ID,Value,Source,Comment,Example_IDs
101-change-bondedness,101,change-bondedness,change-bondedness-0,0 no,,,
101-change-paradigmatic-variability,101,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
101-change-syntagmatic-variability,101,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
101-change-decategorization,101,change-decategorization,change-decategorization-0,0 no,,,
101-change-allomorphy,101,change-allomorphy,change-allomorphy-0,0 no,,,
102-target-meaning-type,102,target-meaning-type,target-meaning-type-possession,POSSESSION,,,
102-source,102,source,,(DEF=) 'owner',,(i=)kna,5004-ikna-ikna-apossessive
102-value-semantic-integrity,102,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
102-value-phonetic-reduction,102,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
102-value-paradigmaticity,102,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
102-value-bondedness,102,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
102-value-paradigmatic-variability,102,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
102-value-syntagmatic-variability,102,value-syntagmatic-variability,value-syntagmatic-variability-3,3 intransparent position,,,
102-value-decategorization,102,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
102-value-allomorphy,102,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
102-change-semantic-integrity,102,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
102-change-phonetic-reduction,102,change-phonetic-reduction,change-phonetic-reduction-1,1 yes,,,
102-change-paradigmaticity,102,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
102-change-bondedness,102,change-bondedness,change-bondedness-0,0 no,,,
102-change-paradigmatic-variability,102,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
102-change-syntagmatic-variability,102,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
102-change-decategorization,102,change-decategorization,change-decategorization-0,0 no,,,
102-change-allomorphy,102,change-allomorphy,change-allomorphy-0,0 no,,,
103-target-meaning-type,103,target-meaning-type,target-meaning-type-pronounproverb,PRONOUN/PROVERB,,also used in SG gal,
103-source,103,source,,numeral 'ones',,gali,5005-gali-gali-indefinitepronoun
103-value-semantic-integrity,103,value-semantic-integrity,value-semantic-integrity-2,2 abstract denotational meaning,,,
103-value-phonetic-reduction,103,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
103-value-paradigmaticity,103,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
103-value-bondedness,103,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
103-value-paradigmatic-variability,103,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
103-value-syntagmatic-variability,103,value-syntagmatic-variability,value-syntagmatic-variability-1,1 free word order,,,
103-value-decategorization,103,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
103-value-allomorphy,103,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
103-change-semantic-integrity,103,change-semantic-integrity,change-semantic-integrity-0,0 no,,,
103-change-phonetic-reduction,103,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
103-change-paradigmaticity,103,change-paradigmaticity,change-paradigmaticity-0,0 no,,,
103-change-bondedness,103,change-bondedness,change-bondedness-0,0 no,,,
103-change-paradigmatic-variability,103,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
103-change-syntagmatic-variability,103,change-syntagmatic-variability,change-syntagmatic-variability-0,0 no,,,
103-change-decategorization,103,change-decategorization,change-decategorization-0,0 no,,,
103-change-allomorphy,103,change-allomorphy,change-allomorphy-0,0 no,,,
104-target-meaning-type,104,target-meaning-type,target-meaning-type-aspect,ASPECT,,,
104-source,104,source,,'say' (here: -1SG:PFV),,a-ni,5006-ani-ani-imperfective
104-value-semantic-integrity,104,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
104-value-phonetic-reduction,104,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
104-value-paradigmaticity,104,value-paradigmaticity,value-paradigmaticity-4,4 a small and homogeneous paradigm,,,
104-value-bondedness,104,value-bondedness,value-bondedness-3,3 agglutinative affix,,,
104-value-paradigmatic-variability,104,value-paradigmatic-variability,value-paradigmatic-variability-3,3 predominant obligatoriness,,,
104-value-syntagmatic-variability,104,value-syntagmatic-variability,value-syntagmatic-variability-4,4 fixed position in a template,,,
104-value-decategorization,104,value-decategorization,value-decategorization-4,4 total decategorization,,,
104-value-allomorphy,104,value-allomorphy,value-allomorphy-4,4 lexically conditioned allomorphy,,,
104-change-semantic-integrity,104,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
104-change-phonetic-reduction,104,change-phonetic-reduction,change-phonetic-reduction-1,1 yes,,,
104-change-paradigmaticity,104,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
104-change-bondedness,104,change-bondedness,change-bondedness-1,1 yes,,,
104-change-paradigmatic-variability,104,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
104-change-syntagmatic-variability,104,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
104-change-decategorization,104,change-decategorization,change-decategorization-1,1 yes,,,
104-change-allomorphy,104,change-allomorphy,change-allomorphy-1,1 yes,,,
105-target-meaning-type,105,target-meaning-type,target-meaning-type-valencychange,VALENCY CHANGE,,,
105-source,105,source,,'give',,hi,5007-hi-hi-applicative
105-value-semantic-integrity,105,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
105-value-phonetic-reduction,105,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
105-value-paradigmaticity,105,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
105-value-bondedness,105,value-bondedness,value-bondedness-3,3 agglutinative affix,,,
105-value-paradigmatic-variability,105,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
105-value-syntagmatic-variability,105,value-syntagmatic-variability,value-syntagmatic-variability-3,3 intransparent position,,,
105-value-decategorization,105,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
105-value-allomorphy,105,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
105-change-semantic-integrity,105,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
105-change-phonetic-reduction,105,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
105-change-paradigmaticity,105,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
105-change-bondedness,105,change-bondedness,change-bondedness-1,1 yes,,,
105-change-paradigmatic-variability,105,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
105-change-syntagmatic-variability,105,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
105-change-decategorization,105,change-decategorization,change-decategorization-0,0 no,,,
105-change-allomorphy,105,change-allomorphy,change-allomorphy-0,0 no,,,
106-target-meaning-type,106,target-meaning-type,target-meaning-type-aspect,ASPECT,,,
106-source,106,source,,(-MANNER CONVERB) =COPULA,,(-a:)=wa,5008-awa-wa-perfectaspect
106-value-semantic-integrity,106,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
106-value-phonetic-reduction,106,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
106-value-paradigmaticity,106,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
106-value-bondedness,106,value-bondedness,value-bondedness-2,2 clitic,,,
106-value-paradigmatic-variability,106,value-paradigmatic-variability,value-paradigmatic-variability-3,3 predominant obligatoriness,,,
106-value-syntagmatic-variability,106,value-syntagmatic-variability,value-syntagmatic-variability-4,4 fixed position in a template,,,
106-value-decategorization,106,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
106-value-allomorphy,106,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
106-change-semantic-integrity,106,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
106-change-phonetic-reduction,106,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
106-change-paradigmaticity,106,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
106-change-bondedness,106,change-bondedness,change-bondedness-0,0 no,,,
106-change-paradigmatic-variability,106,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
106-change-syntagmatic-variability,106,change-syntagmatic-variability,change-syntagmatic-variability-0,0 no,,,
106-change-decategorization,106,change-decategorization,change-decategorization-0,0 no,,,
106-change-allomorphy,106,change-allomorphy,change-allomorphy-0,0 no,,,
107-target-meaning-type,107,target-meaning-type,target-meaning-type-aspect,ASPECT,,in negative utterances + dependent clauses,
107-source,107,source,,"'become, be'",,ak,5009-ak-ak-perfectaspect
107-value-semantic-integrity,107,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
107-value-phonetic-reduction,107,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
107-value-paradigmaticity,107,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
107-value-bondedness,107,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
107-value-paradigmatic-variability,107,value-paradigmatic-variability,value-paradigmatic-variability-2,2 restricted obligatoriness,,,
107-value-syntagmatic-variability,107,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
107-value-decategorization,107,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
107-value-allomorphy,107,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
107-change-semantic-integrity,107,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
107-change-phonetic-reduction,107,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
107-change-paradigmaticity,107,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
107-change-bondedness,107,change-bondedness,change-bondedness-0,0 no,,,
107-change-paradigmatic-variability,107,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
107-change-syntagmatic-variability,107,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
107-change-decategorization,107,change-decategorization,change-decategorization-0,0 no,,,
107-change-allomorphy,107,change-allomorphy,change-allomorphy-0,0 no,,,
108-target-meaning-type,108,target-meaning-type,target-meaning-type-aspect,ASPECT,,"baj is conjugated, harʔa is originally a Postposition!",
108-source,108,source,,('after' +) 'go' (as SIMULTANEOUS CONVERB),,(harʔa +) baj,5010-harabaj-harabaj-durative
108-value-semantic-integrity,108,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
108-value-phonetic-reduction,108,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
108-value-paradigmaticity,108,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
108-value-bondedness,108,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
108-value-paradigmatic-variability,108,value-paradigmatic-variability,value-paradigmatic-variability-2,2 restricted obligatoriness,,,
108-value-syntagmatic-variability,108,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
108-value-decategorization,108,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
108-value-allomorphy,108,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
108-change-semantic-integrity,108,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
108-change-phonetic-reduction,108,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
108-change-paradigmaticity,108,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
108-change-bondedness,108,change-bondedness,change-bondedness-0,0 no,,,
108-change-paradigmatic-variability,108,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
108-change-syntagmatic-variability,108,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
108-change-decategorization,108,change-decategorization,change-decategorization-0,0 no,,,
108-change-allomorphy,108,change-allomorphy,change-allomorphy-0,0 no,,,
109-target-meaning-type,109,target-meaning-type,target-meaning-type-aspect,ASPECT,,fully conjugated,
109-source,109,source,,'lie down',,bʔa,5011-ba-ba-egressive
109-value-semantic-integrity,109,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
109-value-phonetic-reduction,109,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
109-value-paradigmaticity,109,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
109-value-bondedness,109,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
109-value-paradigmatic-variability,109,value-paradigmatic-variability,value-paradigmatic-variability-2,2 restricted obligatoriness,,,
109-value-syntagmatic-variability,109,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
109-value-decategorization,109,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
109-value-allomorphy,109,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
109-change-semantic-integrity,109,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
109-change-phonetic-reduction,109,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
109-change-paradigmaticity,109,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
109-change-bondedness,109,change-bondedness,change-bondedness-0,0 no,,,
109-change-paradigmatic-variability,109,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
