ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,Source_comment
16021-n-n-personalpronoun,japhug,"stu kɯ-wxti nɯ ɯ-ɕki to-ti ri, nɯ kɯ mɯ-to-ti","stu	kɯ-wxti	nɯ	ɯ-ɕki	to-ti	ri,	nɯ	kɯ	mɯ-to-ti",most	NMLZ:S/A-be.big	DEM	3SG-DAT	IFR-say	LOC	DEM	ERG	NEG-IFR-say,"He told that to the eldest (sister), but she did not tell (her parents).",,,,,Jacques (personal communication)
16022-szu-szu-causative,japhug,mɯ-tu-kɤ-nɤtɯti kɯ-ra tɤ́-wɣ-sɯ-βzu-a-nɯ ndʐa ɕti ma,mɯ-tu-kɤ-nɤtɯti	kɯ-ra	tɤ́-wɣ-sɯ-βzu-a-nɯ	ndʐa	ɕti	ma,neg-ipfv-inf-distr:say	subj:pcp-have.to	aor-inv-caus-make-1sg-pl	reason	be.aff:fact	lnk,It is because they made me (swear) not to tell anyone about it.,,,,,Jacques (personal communication)
16023-rca-rca-comitative,japhug,aʑo kɯnɤ nɤ-rca ɣi-a ɕti,aʑo	kɯnɤ	nɤ-rca	ɣi-a	ɕti,1sg	also	2sg.poss-following	come:fact-1sg	be.aff:fact,`I am coming/going with you.,,,,,Jacques (personal communication)
16024-trme-trme-indefinitepronoun,japhug,tɯrme kɯnɤ tú-wɣ-ndza sna.,tɯrme	kɯnɤ	tú-wɣ-ndza	sna.,people	also	ipfv-inv-eat	be.good:fact,It is also good for people to eat.,,,,,Jacques (personal communication)
10037-amulu-amulu-causative,jubaarabic,ána ámulu úo kásulu wésa,ána	ámulu	úo	kásulu	wésa,1SG	make	3SG	wash	face,I made him wash his face.,,,,bisang_27_2020[1116],
18002-ta-ta-apossessive,jula,mùsô tá wárî,mùsô	tá	wárî,woman.D	GEN	money.D,the money of the woman,,,,bisang_16_2020[701],
14001-e-a-recipientcase,ket,ses=di-ŋ-a,ses=di-ŋ-a,river=3SG.INAN-POSS-DAT,to the River,,,,bisang_9_2020[439],
14002-bn-an-caritivecase,ket,ses-an,ses-an,river-CAR,without the/a river,,,,bisang_9_2020[439],
14003-bal-bal-between,ket,a'q=na=bal-di-ŋ-a,a'q=na=bal-di-ŋ-a,trees=ANIM.PL.POSS=between-3INAN-POSS-DAT,to (the place) between the trees,,,,bisang_9_2020[440],
14004-qad-d-upspatial,ket,tɯs=d=ǝːt=ka,tɯs=d=ǝːt=ka,rock=3INAN.POSS=top.of-LOC,located on top of the rock,,,,,Vajda (personal communication)
14006---agreement,ket,qà-ŋ qu'-ŋ,qà-ŋ	qu'-ŋ,big-PL	tent-PL,big tents,,,,bisang_9_2020[442],
14007-siw--infinitive,ket,suul-bɛ̀r-ɛsaŋ ap q'ɔj,suul-bɛ̀r-ɛsaŋ	ap	q'ɔj,sled-make.ANOM-TRANSL	my	wish,"I want to make a sled. (literally, To sled-make is my wish.)",,,,bisang_9_2020[442],
14008--v-pluractionality,ket,bɛr-ɛŋ,bɛr-ɛŋ,do-ANOM,to make many times,,,,bisang_9_2020[443],
14009-jajej-jaaj-resultativeaspect,ket,nan7-u6-k5-si4-ja1-bajaj0,nan7-u6-k5-si4-ja1-bajaj0,bread7-3INAN.SBJ6-with5-PRES4-RESULT1-be.made0,It has been made into bread. ~ Bread has been made with it.,,,,bisang_9_2020[445],
14010-j-j-agreement,ket,d8-in2-a-ŋ1-doq-ŋ0,d8-in2-a-ŋ1-doq-ŋ0,3SBJ8-PST2-3SBJ-PL1-fly-PL0,They flew,,,,bisang_9_2020[446],
14011---pluractionality,ket,d8-in2-a-ŋ1-doq-ŋ0,d8-in2-a-ŋ1-doq-ŋ0,3SBJ8-PST2-3SBJ-PL1-fly-PL0,They flew,,,,bisang_9_2020[446],
14012-si-in-past,ket,d8-in2-qo0,d8-in2-qo0,3MASC.SBJ8-PST2-die0,He died.,,,,,Vajda (personal communication)
14013-i-i-iterative,ket,b3-il2-a1-tel-iŋ0,b3-il2-a1-tel-iŋ0,3INAN.SBJ3-PST2-INTRANS1-freeze-PFV0,It froze (many times).,,,,bisang_9_2020[447],
14014-qaj-qan-optative,ket,qān oŋ6-ɣ5-a4-tn0,qān	oŋ6-ɣ5-a4-tn0,OPT	3ANIM.PL.SBJ6-away5-PRES4--go0,Let them leave.,,,,,Vajda (personal communication)
14015-si-sim-conditionalconjunction,ket,sim oŋ6-ɣ5-o4-n2-den0,sim	oŋ6-ɣ5-o4-n2-den0,COND	3ANIM.PL.SBJ6-away5-PST4-PST2-go0,If they had left (hypothetically)…,,,,,Vajda (personal communication)
14016-qa-qam-futurenear,ket,qam oŋ6-ɣ5-a4-tn0,qam	oŋ6-ɣ5-a4-tn0,PROX.FUT	3ANIM.PL.SBJ6-away5-PRES4-go0,They will soon leave.,,,,,Vajda (personal communication)
14018-bt-bt-iterative,ket,d8-igbɛs6-ku6-ɣ5-o4-l2-bɛt0,d8-igbɛs6-ku6-ɣ5-o4-l2-bɛt0,1SBJ8-arrive.ANOM7-2SG.OBJ6-TH5-PST4/2-ITER.TRANS0,I brought you.SG (many times),,,,bisang_9_2020[450],
14019-k-k-transitivizer,ket,qima iliŋis da8=igda7-u6-k5-si4-bes0,qima	iliŋis	da8=igda7-u6-k5-si4-bes0,grandma	food	3FEM.SG.SBJ8=into.open.space7-3INAN.OBJ6-with5-PRES4-pass0,Grandma brings (= comes with) food.,,,,bisang_9_2020[452],
14020-qdil-qit-causative,ket,da8=toʁojiŋ7-q5-i4-b3-it0,da8=toʁojiŋ7-q5-i4-b3-it0,3FEM.SG.SBJ8=dry.ANOM7-inside5-PRES4-3INAM.OBJ3-put.once0,"She starts drying him off (once). (lit., She puts it once into drying)",,,,bisang_9_2020[453],
14021-du-du-agreement,ket,bɯd-du,bɯd-du,strong-3MASC.SG.SBJ,He is strong.,,,,bisang_9_2020[454],
14022-kupka-kupka-subordinator,ket,"āt qarɛ ɛŋŋuŋ bɔ-ɣɔtn-kupka, āt qasɛŋ ki' iŋɢus=t hapto","āt	qarɛ	ɛŋŋuŋ	bɔ-ɣɔtn-kupka,	āt	qasɛŋ	ki'	iŋɢus=t	hapto",I	that	village	1SG.SBJ-go-before	I	there	new	house=1SBJ	build.it,"Before moving to that village, I'll build a new house there.",,,,bisang_9_2020[457],
14023-bila-bila-complementizer,ket,sīn baam ɛndirunsɔŋ bila kʌ'j,sīn	baam	ɛndirunsɔŋ	bila	kʌ'j,decrepit	old.woman	3FEM.SG.SBJ.forgot	how	walk.ANOM,The decrepit old woman forgot how to walk.,,,,bisang_9_2020[458],
14024-qor-qor-relativizer,ket,kisɛŋ qīm qorɛ=ra aŋ-ɢ-ej,kisɛŋ	qīm	qorɛ=ra	aŋ-ɢ-ej,here	woman	REL=3FEM.SG.SBJ	3ANIM.PL.OBJ-PST-kill,Here is the woman that killed them.,,,,bisang_9_2020[459],
27001-dl-dl-allative,khmer,kɲom daǝ pì: X dɔl Y.,kɲom	daǝ	pì:	X	dɔl	Y.,1SG	walk	from	X	to	Y,I walked from X to Y [with the implication that the agent/subject arrived there].,,,,bisang_verb_1992[421],
27002-dl-dl-untilcaseconjunction,khmer,dɔl thɲay nìh kɔ̀ǝt mɯ̀n tɔ̀ǝn trǝlɔp mɔ̀:k,dɔl	thɲay	nìh	kɔ̀ǝt	mɯ̀n	tɔ̀ǝn	trǝlɔp	mɔ̀:k,until	day	this	3SG	NEG	yet	come.back	come,He hasn't come back until today.,,,,jacob_introduction_1968[97)],
27003-dl-dl-temporalmarker,khmer,khɲom-ʔaeŋ tro:v nɤ̀u cam tìnìh dɔl khɲom mɔ̀:k vèɲ,khɲom-ʔaeŋ	tro:v	nɤ̀u	cam	tìnìh	dɔl	khɲom	mɔ̀:k	vèɲ,1SG-SELF	must	CONT	wait	here	until	1SG	come	back,"As for you, [you] must wait here until I come back.",,,,,Bisang (personal communication)
27004-khlun-khlun-reflexive,khmer,kɔ̀ǝt dɤŋ khlu:ǝn laǝŋ vèɳ,kɔ̀ǝt	dɤŋ	khlu:ǝn	laǝŋ	vèɳ,he	know	SELF	rise	back,He regained consciousness. [Lit. He knew himself again.'],,,,,Bisang (personal communication)
27005-mk-mk-venitive,khmer,kɔ̀ǝt phɲaǝ sɔmbot tɤ̀u,kɔ̀ǝt	phɲaǝ	sɔmbot	tɤ̀u,3SG	send	letter	come,He sends the letter [towards the speaker/center of interest].,,,,,Bisang (personal communication)
27006-mk-mk-allative,khmer,mɯ̀tsɔmlaɲ khɲom ba:n phɲaǝ sɔmbot mɔ̀:k khɲom,mɯ̀tsɔmlaɲ	khɲom	ba:n	phɲaǝ	sɔmbot	mɔ̀:k	khɲom,friend	1SG	PST	send	letter	come	1SG,send X to Y,,,,bisang_verb_1992[419)],
27007-ci-ci-functional,khmer,vì:ǝ thvɤ̀:ka: jì:ǝ krù:,vì:ǝ	thvɤ̀:ka:	jì:ǝ	krù:,3SG	work	as	teacher,He works as a teacher.,,,,jacob_introduction_1968[77)],
27008-ci-ci-comitative,khmer,khɲom cɔŋ tɤ̀u srokkhmae cì:ǝ-mù:ǝy-nɯ̀ŋ mɯ̀tsɔmlaɲ khmae khɲom,khɲom	cɔŋ	tɤ̀u	srokkhmae	cì:ǝ-mù:ǝy-nɯ̀ŋ	mɯ̀tsɔmlaɲ	khmae	khɲom,1SG	want	go	Cambodia	with	friend	Khmer	1SG,I want to go to Casmbodia with my Khmer friend.,,,,bisang_verb_1992[427)],
27009-ci-ci-concessiveconjunction,khmer,"tùǝhcì:ǝ lò:k rɔ́:k krɔ́ǝt khɤ̀:ɲ, kɔ́: lò:k mɯ̀n ʔa:c thvɤ̀: ʔvɤy ba:n dae.","tùǝhcì:ǝ	lò:k	rɔ́:k	krɔ́ǝt	khɤ̀:ɲ,	kɔ́:	lò:k	mɯ̀n	ʔa:c	thvɤ̀:	ʔvɤy	ba:n	dae.",even.if	2SG.HON	seek	3SG	find	though	2SG.HON	NEG	can	do	what	can	also,"Even if you find him, you cannot do anything about him.",,,,headley_cambodian-english_1977[414)],
27010-ci-ci-adverbializer,khmer,cì:ǝ-thmɤy,cì:ǝ-thmɤy,COP-new,"anew, newly",,,,,Bisang (personal communication)
27011-ci-ci-quotative,khmer,khɲom dɤŋ cì:ǝ tɤ̀u rɯ̀: mɯ̀n tɤ̀u tè:,khɲom	dɤŋ	cì:ǝ	tɤ̀u	rɯ̀:	mɯ̀n	tɤ̀u	tè:,1SG	know	QUOT	go	or	NEG	go	NEG,I don't know whether [he] is going.,,,,ehrman_contemporary_1972[30)],
27012-nuh-nuh-definite,khmer,"kme:ŋ nùh rìǝp cɔ:p rùǝc srec, …","kme:ŋ	nùh	rìǝp	cɔ:p	rùǝc	srec,	…","child	DEM	prepare	spade	achieve	finish,	…","after the child/girl [as introduced before] finished preparing [her] spade, …",,,,bisang_khmer_2015[713)],
27013-thv-thv-causative,khmer,cɔmnoc dael thvɤ̀:-ʔaoy bɔndo:l-nì:ǝŋ khɤŋ mɯ̀n phlec nùh,cɔmnoc	dael	thvɤ̀:-ʔaoy	bɔndo:l-nì:ǝŋ	khɤŋ	mɯ̀n	phlec	nùh,point	REL	do-give	Bondol-Mrs	angry	NEG	forget	DEM,the point which made Mrs Bondol angry to the point that she could not forget it,,,,bisang_verb_1992[441)],
27014-cp-cp-completive,khmer,kɔ̀ǝt rìǝn cɔp,kɔ̀ǝt	rìǝn	cɔp,he	learn	finish,"he has finished his homework for the moment'; He has stopped learning, i.e. he has finished school/his studies",,,,,Bisang (personal communication)
27015-ruc-ruc-consecutiveconjunction,khmer,"ka:lna: ɲam-ba:j rùǝc, yɤ̀:ŋ tɤ̀u laǝŋ phnùm.","ka:lna:	ɲam-ba:j	rùǝc,	yɤ̀:ŋ	tɤ̀u	laǝŋ	phnùm.",when	eat-rice	finish	1PL	go	climb.up	mountain,"After we finished eating, we climbed up a mountain.",,,,huffman_modern_1970[266)],
27016-hay-hay-perfective,khmer,"lùh prǝpùǝn dam tɯ̀k pùh haǝy, pdɤy tha:","lùh	prǝpùǝn	dam	tɯ̀k	pùh	haǝy,	pdɤy	tha:",when	wife	cook	water	boil	finish	husband	say,"After the wife boilde the water, [her] husband said …",,,,bisang_verb_1992[411)],
27017-hayn-hayn-sand,khmer,"kɔ́ǝt tɤ̀u phtɛ̀ǝh, haǝy khɲom tɤ̀u phtɛ̀ǝh dae.","kɔ́ǝt	tɤ̀u	phtɛ̀ǝh,	haǝy	khɲom	tɤ̀u	phtɛ̀ǝh	dae.",3SG	go	home	and	1SG	go	home	too,"He's going home, and I'm going home too.",,,,ehrman_contemporary_1972[73)],
27018-tam-tam-accordcaseconjunction,khmer,"ta:m kɲom sma:n, kè: mɯ̀n srǝlaɲ rɔ́ǝtmùǝntrɤy nùh tè:","ta:m	kɲom	sma:n,	kè:	mɯ̀n	srǝlaɲ	rɔ́ǝtmùǝntrɤy	nùh	tè:",according	1SG	think	3	NEG	like	minister	DEM.DIST	NEG,"As far as I think/In my opinion, one does not like that minister",,,,jacob_introduction_1968[100)],
27019-tam-tam-pathspatialcase,khmer,nɛ̀ǝk-srae laǝŋ ta:m bɔŋʔaoŋ,nɛ̀ǝk-srae	laǝŋ	ta:m	bɔŋʔaoŋ,man-rice	climb	along	scaffolding,The rice farmers climb along the scaffolding.,,,,lewitz_lectures_1968[37)],
27020-tam-tam-instrumental,khmer,khɲom tɤ̀u Paris ta:m rǝtèhphlɤ̀:ŋ,khɲom	tɤ̀u	Paris	ta:m	rǝtèhphlɤ̀:ŋ,1SG	go	Paris	by	train,I go to Paris by train. [Only with vehicles.],,,,,Bisang (personal communication)
27021-daoy-daoy-instrumental,khmer,vì:ǝ kat chtɤ̀: daoy pù:thau,vì:ǝ	kat	chtɤ̀:	daoy	pù:thau,3SG	cut	tree	with	axe,He cuts wood with an axe.,,,,,Bisang (personal communication)
27022-daoy-daoy-materialcase,khmer,tù nìh thvɤ̀: daoy chɤ̀:,tù	nìh	thvɤ̀:	daoy	chɤ̀:,cupboard	this	make	of	wood,This cupboard is made of wood.,,,,bisang_verb_1992[428)],
27023-daoy-daoy-causeconjunction,khmer,"nìǝŋ he:ŋ daoy mìǝn cɤt srǝlaɲ bɔntec dae, kɔ̀: daǝ tɤ̀u ta:m kè:","nìǝŋ	he:ŋ	daoy	mìǝn	cɤt	srǝlaɲ	bɔntec	dae,	kɔ̀:	daǝ	tɤ̀u	ta:m	kè:",Ms	Heng	CAUSE	have	heart	love	a.bit	too	so	walk	go	follow	3SG,"Because/since Mrs Heng also felt some love for him, she followed him.",,,,bisang_verb_1992[445)],
27024-daoy-daoy-adverbializer,khmer,daoy-craǝn,daoy-craǝn,ADV-many,in a large number,,,,,Bisang (personal communication)
27025-ban-ban-pipossibility,khmer,pontae kmìǝn nɛ̀ǝk na: mùǝy mɯ̀ŋ ʔa:c thvɤ̀:ʔaoy thmɔ: nùh kǝkraǝk ba:n.,pontae	kmìǝn	nɛ̀ǝk	na:	mùǝy	mɯ̀ŋ	ʔa:c	thvɤ̀:ʔaoy	thmɔ:	nùh	kǝkraǝk	ba:n.,but	NEG:exist	person	what	one	FUT	have.power	CAUS	stone	DEM	move/budge	can,but there was nobody who would have been able to remove the stone.,,,,gorgoniev_kategorija_1963[110)],
27027-ban-ban-past,khmer,thŋay-nìh kè: ba:n tǝtùǝl sombot mùǝy cbap pì: krǝsu:ǝŋ-meha:phtèy,thŋay-nìh	kè:	ba:n	tǝtùǝl	sombot	mùǝy	cbap	pì:	krǝsu:ǝŋ-meha:phtèy,day-this	3SG	get	receive	letter	one	CL	from	ministry-interior,Today he received a letter from the ministry of interior.,,,,gorgoniev_grammatika_1966[146)],
27028-ban-ban-dpossibility,khmer,kɔ́ǝt ba:n tɤ̀u phsa:,kɔ́ǝt	ba:n	tɤ̀u	phsa:,he	MOD	go	market,He is allowed to go to the market/may go to the market. [In a situation in which it is known that the subject of the sentence wants to go the market.],,,,,Bisang (personal communication)
27029-ban-ban-epossibility,khmer,rɔ́ǝp cɔmnù:ǝn krɔ́ǝp ba:j ba:n,rɔ́ǝp	cɔmnù:ǝn	krɔ́ǝp	ba:j	ba:n,count	amount	grain	rice	can,[You] could count the amount of rice grains. [at the time of the Pol Pot area],,,,14938,
27030-ban-ban-succeed,khmer,kɔ̀ət cap trɤy mɯ̀n ba:n tè:,kɔ̀ət	cap	trɤy	mɯ̀n	ba:n	tè:,3SG	catch	fish	NEG	can	NEG,‘He was not able/did not succeed in catching fish.’,,,,,Bisang (personal communication)
27031-aoy-aoy-benefactive,khmer,mɯ̀n cɔŋ prǝkùǝl ceɲiǝn ʔaoy kè: vèɲ,mɯ̀n	cɔŋ	prǝkùǝl	ceɲiǝn	ʔaoy	kè:	vèɲ,NEG	want	hand.over	ring	give	3SG	back,He did not want to return the ring to him.,,,,bisang_verb_1992[424)],
27032-aoy-aoy-causative,khmer,"baǝ ʔaoy khɲom tɤ̀u tɛ̀ǝktɔ̀:ŋ, khɲom tɤ̀u","baǝ	ʔaoy	khɲom	tɤ̀u	tɛ̀ǝktɔ̀:ŋ,	khɲom	tɤ̀u",if	CAUS	1SG	go	be.involved.with	1SG	go,"If you let me go to get involved with [him], I'll go [there].",,,,bisang_verb_1992[440)],
27033-aoy-aoy-recipientcase,khmer,mɯ̀n cɔŋ prǝkùǝl ceɲiǝn ʔaoy kè: vèɲ,mɯ̀n	cɔŋ	prǝkùǝl	ceɲiǝn	ʔaoy	kè:	vèɲ,NEG	want	hand.over	ring	give	3SG	back,[She] didn't want to return the ring to him.,,,,bisang_verb_1992[424)],
27034-aoy-aoy-purposeconjunction,khmer,khɲom khɔm thvɤ̀:ka: ʔaoy ʔo:pùk khɲom sɔpba:y-cɤt,khɲom	khɔm	thvɤ̀:ka:	ʔaoy	ʔo:pùk	khɲom	sɔpba:y-cɤt,1SG	hard	work	PURP	father	1SG	be.happy,I work hard to make my father happy/for my father to be happy.,,,,jacob_introduction_1968[141)],
27035-aoy-aoy-mannerconjunction,khmer,cau rùǝt tɤ̀u sa:larìǝn ʔaoy rǝhah.,cau	rùǝt	tɤ̀u	sa:larìǝn	ʔaoy	rǝhah.,boy	run	go	school	give	quick,The little boy ran quickly to school.,,,,jacob_introduction_1968[141)],
27036-aoy-aoy-complementizer,khmer,nìǝŋ mɯ̀n cɔŋ ʔaoy mìǝn ka: ʔvɤy.,nìǝŋ	mɯ̀n	cɔŋ	ʔaoy	mìǝn	ka:	ʔvɤy.,she	NEG	want	COMPL	there.is	matter	what,She did not want that anything [bad] happens.,,,,bisang_verb_1992[443)],
27037-tu-tu-andative,khmer,kɔ̀ǝt phɲaǝ sɔmbot tɤ̀u,kɔ̀ǝt	phɲaǝ	sɔmbot	tɤ̀u,3SG	send	letter	go,He sends the letter away [from the speaker/center of interest.],,,,,Bisang (personal communication)
27038-tu-tu-hortative,khmer,lò:k ʔɔŋkùy lɤ̀: kauʔɤy tɤ̀u,lò:k	ʔɔŋkùy	lɤ̀:	kauʔɤy	tɤ̀u,2SG:HON	sit	on	chair	go,Take a seat on [this] chair!,,,,huffman_modern_1970[275)],
27039-tu-tu-allative,khmer,khɲom ba:n phɲaǝ sɔmbot tɤ̀y mɯ̀nsɔmlaɲ khɲom,khɲom	ba:n	phɲaǝ	sɔmbot	tɤ̀y	mɯ̀nsɔmlaɲ	khɲom,1SG	PST	send	letter	go	friend	1SG,I sent a letter to my friend. [movement away from speaker; it is open whether the letter really arrived there.],,,,,Bisang (personal communication)
27040-tu-tu-incremental,khmer,cehtae to:c tɤ̀u,cehtae	to:c	tɤ̀u,constantly	small	go,[They] get constantly smaller. [A statement about parcels.],,,,bisang_verb_1992[405)],
27041-kbal-kbal-classifier,khmer,siǝvphɤ̀u pì: kba:l,siǝvphɤ̀u	pì:	kba:l,book	two	CL,two books,,,,,Bisang (personal communication)
27042-ce-ce-outspatial,khmer,kɔ̀ǝt rùǝt ceɲ tɤ̀u,kɔ̀ǝt	rùǝt	ceɲ	tɤ̀u,he	run	move.out	go,He runs out of sth.,,,,,Bisang (personal communication)
27043-nu-nu-progressive,khmer,mda:y nɤ̀u cam ko:n Ɂae prèy,mda:y	nɤ̀u	cam	ko:n	Ɂae	prèy,mother	TAM	wait	child	in	forest,Mother was waiting for her child in the forest,,,,bisang_verb_1992[414)],
27044-nu-nu-locative,khmer,krǝbɤy dè:k nɤ̀u kraom phtɛ̀ǝh,krǝbɤy	dè:k	nɤ̀u	kraom	phtɛ̀ǝh,buffalo	lie	at	under	house,The buffalo are lying under the house.,,,,huffman_outline_1967[186)],
27045-muy-muy-indefinite,khmer,kɔmsiǝv ya:ŋ kɔɲcah mù:ey,kɔmsiǝv	ya:ŋ	kɔɲcah	mù:ey,kettle	MOD	battered	one,a battered old kettle,,,,haiman_cambodian_2011,
27046-cimuyn-cimuyn-comitative,khmer,khɲom cɔŋ tɤ̀u srokkhmae cì:ǝ-mù:ǝy-nɯ̀ŋ mɯ̀tsɔmlaɲ khmae khɲom,khɲom	cɔŋ	tɤ̀u	srokkhmae	cì:ǝ-mù:ǝy-nɯ̀ŋ	mɯ̀tsɔmlaɲ	khmae	khɲom,1SG	want	go	Cambodia	with	friend	Khmer	1SG,I want to go to Cambodia with my Khmer friend.,,,,bisang_verb_1992[427)],
27047-tha-tha-quotative,khmer,kɯ̀t tha:,kɯ̀t	tha:,think	COMPL,think that,,,,,Bisang (personal communication)
27048-kha-kha-locative,khmer,kha:ŋ-kraom phtɛ̀ǝh,kha:ŋ-kraom	phtɛ̀ǝh,side-under	house,under the house,,,,,Bisang (personal communication)
27049-yk-yk-instrumental,khmer,kɔ̀ǝt yɔ̀:k kambɤt mɔ̀:k kat sac-crù:k,kɔ̀ǝt	yɔ̀:k	kambɤt	mɔ̀:k	kat	sac-crù:k,3SG	take	knife	come	cut	meat-porc,"He cuts pork with a knife. [for alternative expressions, cf. Bisang 1992: 434]",,,,bisang_verb_1992[434)],
27050-rbh-rbh-apossessive,khmer,phtɛ̀ǝh rebɔh Ɂopùk,phtɛ̀ǝh	rebɔh	Ɂopùk,house	POSS	father,the house of [my] father,,,,,Bisang (personal communication)
18030-nin-nin-perfectaspect,kitamaninka,À bò-nìn.,À	bò-nìn.,3SG	go.out-PRF,He has gone out.,,,,,Creissels (personal communication)
18031-nanin-nanin-perfectaspect,kitamaninka,À nànín sùbú sàn.,À	nànín	sùbú	sàn.,3SG	PRF	meat.D	buy,He has bought meat.,,,,,Creissels (personal communication)
18047-tere-tere-past,kitamaninka,À tèrè tàgà-dà.,À	tèrè	tàgà-dà.,3SG	PST	go-CPL,He had left.,,,,,Creissels (personal communication)
25001-meli-mali-classifier,korean,mal han mali,mal	han	mali,horse	one	CLASSIFIER,one head of horse,,,,,Rhee (personal communication)
25002-uyay-uy-apossessive,korean,John-uy cip,John-uy	cip,John-POSS	house,John's house,,,,bisang_13_2020[581],
25003-kuy-ey-recipientcase,korean,kyengchal-ey sinkoha-yss-ta,kyengchal-ey	sinkoha-yss-ta,police-DAT	report-PST-DEC,(I) reported (it) to police.,,,,,Rhee (personal communication)
25004-kuykyesi-kkeyse-agentcase,korean,apeci-kkeyse o-si-ess-ta,apeci-kkeyse	o-si-ess-ta,father-NOM:HON	come-HON-PST-DEC,Father came.,,,,,Rhee (personal communication)
25005-kutuy-kutuy-honorific,korean,kutay-nun eti sa-nu-nka?,kutay-nun	eti	sa-nu-nka?,you-TOP	where	live-IND-Q,Where do you live?,,,,,Rhee (personal communication)
25006-puthe-pwuthe-ablativespatial,korean,cip-pwuthe hakkyo-kkaci han sikan kelli-n-ta,cip-pwuthe	hakkyo-kkaci	han	sikan	kelli-n-ta,house-ABL	school-ALLATIVE	one	hour	take-PRES-DEC,It takes an hour from home to school.,,,,,Rhee (personal communication)
25007-ulkaciko-ulkaciko-instrumental,korean,ku-nun milkalwu-kacko ppang-ul mantu-n-ta,ku-nun	milkalwu-kacko	ppang-ul	mantu-n-ta,he-TOP	flour-INST	bread-ACC	make-PRES-DEC,He bakes bread with flour.,,,,,Rhee (personal communication)
25008-ulwihay-ulwihay-benefactive,korean,ku-nun nala-wihay ssawu-n-ta,ku-nun	nala-wihay	ssawu-n-ta,he-TOP	country-BENEF	fight-PRES-DEC,He fights for (his) country.,,,,,Rhee (personal communication)
25009-cocha-cocha-counterexpectation,korean,pwule-nunkhenyeng yenge-cocha mos ha-n-ta,pwule-nunkhenyeng	yenge-cocha	mos	ha-n-ta,French-let.alone	English-even	cannot	say-PRES-DEC,"(I) cannot speak English, let alone French.",,,,,Rhee (personal communication)
25010-mace-mace-counterexpectation,korean,ne-mace ttena-nu-nka,ne-mace	ttena-nu-nka,you-POST	leave-IND-Q,Even you are leaving (me)?,,,,,Rhee (personal communication)
25011-nama-inama-dissatisfaction,korean,chanpap-inama com mek-ela,chanpap-inama	com	mek-ela,cold.rice-DISSATISFACTION	a.little	eat-IMP,"Even though it is cold rice, eat some (of it).",,,,,Rhee (personal communication)
25012-uleyttalu-uleyttala-accordcaseconjunction,korean,pep-l/ey.ttala haykyelha-keyss-ta,pep-l/ey.ttala	haykyelha-keyss-ta,law-POST	solve-FUT-DEC,(I) will solve the problem according to the law.,,,,,Rhee (personal communication)
25013-kes-kes-nominalizer,korean,mek-ul kes,mek-ul	kes,eat-pros.adn	thing/nomz,thing to eat; food,,,,bisang_13_2020[584],
25014-sosin-sosin-honorific,korean,sosin-uy calmos-i-o-pnita,sosin-uy	calmos-i-o-pnita,small.servant-POSS	mistake-COP-HON-DEC,"(It) is my fault, (Your Majesty).",,,,,Rhee (personal communication)
25015-imca-imca-honorific,korean,imca-ka al-ase ha-seyyo,imca-ka	al-ase	ha-seyyo,owner-NOM	know-CONN	do-IMP.POL,Take care of (the matter) at your discretion.,,,,,Rhee (personal communication)
25016-keyha-keyha-causative,korean,ku-lul cwuk-key.ha-yss-ta,ku-lul	cwuk-key.ha-yss-ta,he-ACC	die-CAUS-PST-DEC,(I) killed him. / (I) made him die.,,,,,Rhee (personal communication)
25017-pat-pat-passive,korean,totwukcil-ul ha-yse pel-pat-ass-ta,totwukcil-ul	ha-yse	pel-pat-ass-ta,theft-ACC	do-CONN	punishment-PASS-PST-DEC,(He) was punished for the theft. / (He) was punished because he stole (something).,,,,,Rhee (personal communication)
25018-eci-eci-passive,korean,mwun-i pwuse-ci-ess-ta,mwun-i	pwuse-ci-ess-ta,door-NOM	break-PASS-PST-DEC,The door got broken.,,,,,Rhee (personal communication)
25019-koisisi-koiss-progressive,korean,na-nun hakkyo ka-ko.iss-ta,na-nun	hakkyo	ka-ko.iss-ta,I-TOP	school	go-PROG-DEC,I am going to school.,,,,,Rhee (personal communication)
25020-eci-eci-changeofstate,korean,elkwul-i ppalka-y.ci-ess-ta,elkwul-i	ppalka-y.ci-ess-ta,face-NOM	be.red-CHANGE.OF.STATE-PST-DEC,(I) blushed. / (My) face turned red.,,,,,Rhee (personal communication)
25021-eka-eka-andative,korean,motwu salaci-e.ka-ss-ta,motwu	salaci-e.ka-ss-ta,all	disappear-AND-PST-DEC,Everyone is gone away.,,,,,Rhee (personal communication)
25022-konha-konha-habitual,korean,wuli-n mayil manna-kon.ha-yss-ta,wuli-n	mayil	manna-kon.ha-yss-ta,we-TOP	everyday	see-HABITUAL-PST-DEC,We used to get together everyday.,,,,,Rhee (personal communication)
25023-emek-emek-completive,korean,os-ul ccic-e.mek-ess-ta,os-ul	ccic-e.mek-ess-ta,clothes-ACC	tear-COMPLETIVE-PST-DEC,(I) had (my) clothes torn (and the damage cannot be undone).,,,,,Rhee (personal communication)
25024-kosiph-kosiph-desiderativemood,korean,nol-le ka-ko.siph-ta,nol-le	ka-ko.siph-ta,play-PURP	go-DESID-DEC,(I) want to go out to play.,,,,,Rhee (personal communication)
